,user_id,genre,rating
148,8.0,spirituality,2.5
149,8.0,christian,2.5
150,8.0,poetry,5.0
151,8.0,manga,2.5
152,8.0,business,2.5
153,8.0,cookbooks,2.5
154,8.0,sports,2.5
155,9.0,contemporary,0.24305555555555555
156,9.0,fiction,0.3580246913580247
157,9.0,mystery,2.5
158,9.0,romance,2.25
159,9.0,history,0.4722222222222223
160,9.0,ebooks,0.8125
161,9.0,fantasy,4.0
162,9.0,memoir,1.3333333333333333
163,9.0,thriller,0.6666666666666666
164,9.0,paranormal,2.5
165,9.0,classics,0.6666666666666666
166,9.0,horror,2.5
167,9.0,nonfiction,1.1111111111111112
168,9.0,crime,2.5
169,9.0,religion,2.5
170,9.0,science,2.5
171,9.0,biography,1.75
172,9.0,art,2.5
173,9.0,travel,2.5
174,9.0,psychology,2.5
175,9.0,music,2.5
176,9.0,philosophy,2.5
177,9.0,suspense,0.5625
178,9.0,comics,2.5
179,9.0,spirituality,2.5
180,9.0,christian,2.5
181,9.0,poetry,2.5
182,9.0,manga,2.5
183,9.0,business,2.5
184,9.0,cookbooks,2.5
185,9.0,sports,2.5
186,10.0,contemporary,0.40625
187,10.0,fiction,0.23555555555555555
188,10.0,mystery,5.0
189,10.0,romance,0.8800000000000001
190,10.0,history,1.2222222222222219
191,10.0,ebooks,0.76
192,10.0,fantasy,1.2222222222222219
193,10.0,memoir,2.5
194,10.0,thriller,3.0
195,10.0,paranormal,2.5
196,10.0,classics,0.46875
197,10.0,horror,5.0
198,10.0,nonfiction,2.5
199,10.0,crime,2.5
200,10.0,religion,4.0
201,10.0,science,2.5
202,10.0,biography,3.0
203,10.0,art,2.5
204,10.0,travel,2.5
205,10.0,psychology,2.5
206,10.0,music,2.5
207,10.0,philosophy,2.5
208,10.0,suspense,4.0
209,10.0,comics,2.5
210,10.0,spirituality,2.5
211,10.0,christian,2.5
212,10.0,poetry,2.5
213,10.0,manga,2.5
214,10.0,business,2.5
215,10.0,cookbooks,2.5
216,10.0,sports,2.5
217,11.0,contemporary,0.8400000000000001
218,11.0,fiction,0.5714285714285714
219,11.0,mystery,1.25
220,11.0,romance,2.5
221,11.0,history,1.75
222,11.0,ebooks,2.5
223,11.0,fantasy,2.0
224,11.0,memoir,2.5
225,11.0,thriller,2.5
226,11.0,paranormal,2.5
227,11.0,classics,1.3333333333333333
228,11.0,horror,2.5
229,11.0,nonfiction,1.5
230,11.0,crime,2.5
231,11.0,religion,2.5
232,11.0,science,2.5
233,11.0,biography,3.0
234,11.0,art,2.5
235,11.0,travel,2.5
236,11.0,psychology,2.5
237,11.0,music,2.5
238,11.0,philosophy,3.0
239,11.0,suspense,2.5
240,11.0,comics,2.5
241,11.0,spirituality,2.5
242,11.0,christian,2.5
243,11.0,poetry,2.5
244,11.0,manga,2.5
245,11.0,business,2.5
246,11.0,cookbooks,2.5
247,11.0,sports,2.5
248,15.0,contemporary,0.6530612244897959
249,15.0,fiction,0.3112244897959183
250,15.0,mystery,1.5
251,15.0,romance,1.3333333333333333
252,15.0,history,1.125
253,15.0,ebooks,0.6944444444444445
254,15.0,fantasy,1.125
255,15.0,memoir,2.25
256,15.0,thriller,5.0
257,15.0,paranormal,1.3333333333333333
258,15.0,classics,0.96
259,15.0,horror,5.0
260,15.0,nonfiction,2.25
261,15.0,crime,5.0
262,15.0,religion,2.25
263,15.0,science,2.25
264,15.0,biography,5.0
265,15.0,art,4.0
266,15.0,travel,2.5
267,15.0,psychology,5.0
268,15.0,music,2.5
269,15.0,philosophy,2.5
270,15.0,suspense,5.0
271,15.0,comics,2.5
272,15.0,spirituality,2.5
273,15.0,christian,2.5
274,15.0,poetry,4.0
275,15.0,manga,2.5
276,15.0,business,2.5
277,15.0,cookbooks,2.5
278,15.0,sports,2.5
279,18.0,contemporary,0.34
280,18.0,fiction,0.5
281,18.0,mystery,1.25
282,18.0,romance,0.64
283,18.0,history,0.6875
284,18.0,ebooks,0.3950617283950617
285,18.0,fantasy,0.5714285714285714
286,18.0,memoir,1.2222222222222219
287,18.0,thriller,3.0
288,18.0,paranormal,4.0
289,18.0,classics,0.41
290,18.0,horror,2.5
291,18.0,nonfiction,0.8400000000000001
292,18.0,crime,0.8888888888888888
293,18.0,religion,1.5
294,18.0,science,1.1111111111111112
295,18.0,biography,4.0
296,18.0,art,2.5
297,18.0,travel,2.5
298,18.0,psychology,2.5
299,18.0,music,2.5
300,18.0,philosophy,4.0
301,18.0,suspense,2.5
302,18.0,comics,2.5
303,18.0,spirituality,2.5
304,18.0,christian,2.5
305,18.0,poetry,2.5
306,18.0,manga,2.5
307,18.0,business,2.5
308,18.0,cookbooks,4.0
309,18.0,sports,2.5
310,21.0,contemporary,2.0
311,21.0,fiction,0.2892561983471074
312,21.0,mystery,2.0
313,21.0,romance,2.0
314,21.0,history,0.5555555555555556
315,21.0,ebooks,0.75
316,21.0,fantasy,1.1111111111111112
317,21.0,memoir,4.0
318,21.0,thriller,2.5
319,21.0,paranormal,2.0
320,21.0,classics,0.308641975308642
321,21.0,horror,2.5
322,21.0,nonfiction,2.5
323,21.0,crime,2.5
324,21.0,religion,1.5
325,21.0,science,2.5
326,21.0,biography,2.5
327,21.0,art,3.0
328,21.0,travel,4.0
329,21.0,psychology,4.0
330,21.0,music,2.5
331,21.0,philosophy,2.0
332,21.0,suspense,2.5
333,21.0,comics,2.5
334,21.0,spirituality,1.0
335,21.0,christian,2.5
336,21.0,poetry,0.9375
337,21.0,manga,2.5
338,21.0,business,2.5
339,21.0,cookbooks,2.5
340,21.0,sports,2.5
341,22.0,contemporary,0.4375
342,22.0,fiction,0.4897959183673469
343,22.0,mystery,1.75
344,22.0,romance,5.0
345,22.0,history,1.5
346,22.0,ebooks,0.6666666666666666
347,22.0,fantasy,0.38
348,22.0,memoir,2.5
349,22.0,thriller,0.5
350,22.0,paranormal,0.9375
351,22.0,classics,1.3333333333333333
352,22.0,horror,4.0
353,22.0,nonfiction,2.25
354,22.0,crime,1.1111111111111112
355,22.0,religion,2.5
356,22.0,science,2.0
357,22.0,biography,1.75
358,22.0,art,2.5
359,22.0,travel,5.0
360,22.0,psychology,2.5
361,22.0,music,2.5
362,22.0,philosophy,2.5
363,22.0,suspense,1.1111111111111112
364,22.0,comics,5.0
365,22.0,spirituality,2.5
366,22.0,christian,2.5
367,22.0,poetry,4.0
368,22.0,manga,2.5
369,22.0,business,2.5
370,22.0,cookbooks,2.5
371,22.0,sports,2.5
372,24.0,contemporary,0.5555555555555556
373,24.0,fiction,0.2840236686390533
374,24.0,mystery,1.2222222222222219
375,24.0,romance,1.0
376,24.0,history,0.5833333333333334
377,24.0,ebooks,0.8
378,24.0,fantasy,1.4444444444444444
379,24.0,memoir,2.0
380,24.0,thriller,3.0
381,24.0,paranormal,2.0
382,24.0,classics,0.4691358024691358
383,24.0,horror,2.5
384,24.0,nonfiction,2.5
385,24.0,crime,1.75
386,24.0,religion,1.3333333333333333
387,24.0,science,4.0
388,24.0,biography,2.5
389,24.0,art,2.5
390,24.0,travel,4.0
391,24.0,psychology,2.5
392,24.0,music,2.5
393,24.0,philosophy,2.25
394,24.0,suspense,3.0
395,24.0,comics,2.5
396,24.0,spirituality,2.5
397,24.0,christian,2.5
398,24.0,poetry,2.5
399,24.0,manga,2.5
400,24.0,business,2.5
401,24.0,cookbooks,2.5
402,24.0,sports,2.5
403,25.0,contemporary,1.125
404,25.0,fiction,0.5306122448979592
405,25.0,mystery,4.0
406,25.0,romance,2.5
407,25.0,history,2.5
408,25.0,ebooks,2.0
409,25.0,fantasy,0.7777777777777778
410,25.0,memoir,2.5
411,25.0,thriller,2.5
412,25.0,paranormal,2.5
413,25.0,classics,0.5061728395061729
414,25.0,horror,2.5
415,25.0,nonfiction,2.5
416,25.0,crime,2.5
417,25.0,religion,5.0
418,25.0,science,2.5
419,25.0,biography,2.5
420,25.0,art,2.5
421,25.0,travel,2.5
422,25.0,psychology,2.5
423,25.0,music,2.5
424,25.0,philosophy,2.5
425,25.0,suspense,2.5
426,25.0,comics,2.5
427,25.0,spirituality,1.0
428,25.0,christian,2.5
429,25.0,poetry,3.0
430,25.0,manga,2.5
431,25.0,business,2.5
432,25.0,cookbooks,2.5
433,25.0,sports,2.5
434,26.0,contemporary,1.75
435,26.0,fiction,0.5510204081632654
436,26.0,mystery,2.5
437,26.0,romance,2.0
438,26.0,history,0.8400000000000001
439,26.0,ebooks,1.75
440,26.0,fantasy,2.0
441,26.0,memoir,2.5
442,26.0,thriller,4.0
443,26.0,paranormal,2.5
444,26.0,classics,0.5714285714285714
445,26.0,horror,2.5
446,26.0,nonfiction,2.5
447,26.0,crime,4.0
448,26.0,religion,4.0
449,26.0,science,2.5
450,26.0,biography,2.5
451,26.0,art,2.5
452,26.0,travel,4.0
453,26.0,psychology,5.0
454,26.0,music,2.5
455,26.0,philosophy,4.0
456,26.0,suspense,4.0
457,26.0,comics,2.5
458,26.0,spirituality,2.5
459,26.0,christian,2.5
460,26.0,poetry,4.0
461,26.0,manga,2.5
462,26.0,business,2.5
463,26.0,cookbooks,2.5
464,26.0,sports,2.5
465,28.0,contemporary,2.5
466,28.0,fiction,0.8400000000000001
467,28.0,mystery,5.0
468,28.0,romance,1.2222222222222219
469,28.0,history,1.1111111111111112
470,28.0,ebooks,4.0
471,28.0,fantasy,2.25
472,28.0,memoir,5.0
473,28.0,thriller,2.5
474,28.0,paranormal,2.5
475,28.0,classics,2.0
476,28.0,horror,2.5
477,28.0,nonfiction,4.0
478,28.0,crime,3.0
479,28.0,religion,2.5
480,28.0,science,4.0
481,28.0,biography,2.25
482,28.0,art,5.0
483,28.0,travel,2.5
484,28.0,psychology,2.5
485,28.0,music,2.5
486,28.0,philosophy,2.5
487,28.0,suspense,2.5
488,28.0,comics,2.5
489,28.0,spirituality,2.5
490,28.0,christian,2.5
491,28.0,poetry,2.5
492,28.0,manga,2.5
493,28.0,business,2.5
494,28.0,cookbooks,5.0
495,28.0,sports,2.5
496,29.0,contemporary,4.0
497,29.0,fiction,0.5308641975308642
498,29.0,mystery,1.5555555555555556
499,29.0,romance,1.0
500,29.0,history,2.0
501,29.0,ebooks,0.6666666666666666
502,29.0,fantasy,5.0
503,29.0,memoir,2.5
504,29.0,thriller,2.5
505,29.0,paranormal,2.25
506,29.0,classics,0.6944444444444445
507,29.0,horror,2.5
508,29.0,nonfiction,1.1111111111111112
509,29.0,crime,2.5
510,29.0,religion,1.3333333333333333
511,29.0,science,1.75
512,29.0,biography,2.5
513,29.0,art,2.5
514,29.0,travel,2.5
515,29.0,psychology,2.5
516,29.0,music,2.5
517,29.0,philosophy,1.4444444444444444
518,29.0,suspense,2.5
519,29.0,comics,2.5
520,29.0,spirituality,2.5
521,29.0,christian,2.5
522,29.0,poetry,5.0
523,29.0,manga,2.5
524,29.0,business,2.5
525,29.0,cookbooks,2.5
526,29.0,sports,2.5
527,31.0,contemporary,0.5277777777777778
528,31.0,fiction,0.32231404958677684
529,31.0,mystery,1.25
530,31.0,romance,0.42857142857142855
531,31.0,history,2.0
532,31.0,ebooks,0.8400000000000001
533,31.0,fantasy,0.3827160493827161
534,31.0,memoir,2.0
535,31.0,thriller,1.2222222222222219
536,31.0,paranormal,0.75
537,31.0,classics,0.875
538,31.0,horror,0.5277777777777778
539,31.0,nonfiction,4.0
540,31.0,crime,1.75
541,31.0,religion,2.5
542,31.0,science,0.8
543,31.0,biography,4.0
544,31.0,art,2.5
545,31.0,travel,2.5
546,31.0,psychology,2.5
547,31.0,music,2.5
548,31.0,philosophy,4.0
549,31.0,suspense,3.0
550,31.0,comics,2.5
551,31.0,spirituality,2.5
552,31.0,christian,4.0
553,31.0,poetry,2.5
554,31.0,manga,2.5
555,31.0,business,2.5
556,31.0,cookbooks,3.0
557,31.0,sports,2.5
558,32.0,contemporary,0.76
559,32.0,fiction,0.3195266272189349
560,32.0,mystery,3.0
561,32.0,romance,0.6111111111111109
562,32.0,history,0.6388888888888891
563,32.0,ebooks,0.6111111111111109
564,32.0,fantasy,0.8400000000000001
565,32.0,memoir,1.75
566,32.0,thriller,1.3333333333333333
567,32.0,paranormal,4.0
568,32.0,classics,0.5714285714285714
569,32.0,horror,3.0
570,32.0,nonfiction,1.4444444444444444
571,32.0,crime,2.5
572,32.0,religion,2.0
573,32.0,science,2.5
574,32.0,biography,4.0
575,32.0,art,5.0
576,32.0,travel,2.5
577,32.0,psychology,2.25
578,32.0,music,2.5
579,32.0,philosophy,2.5
580,32.0,suspense,2.5
581,32.0,comics,2.5
582,32.0,spirituality,2.5
583,32.0,christian,4.0
584,32.0,poetry,2.5
585,32.0,manga,2.5
586,32.0,business,4.0
587,32.0,cookbooks,2.25
588,32.0,sports,2.5
589,34.0,contemporary,1.5
590,34.0,fiction,0.6122448979591837
591,34.0,mystery,3.0
592,34.0,romance,2.25
593,34.0,history,2.25
594,34.0,ebooks,0.484375
595,34.0,fantasy,0.8125
596,34.0,memoir,2.5
597,34.0,thriller,2.0
598,34.0,paranormal,4.0
599,34.0,classics,0.5714285714285714
600,34.0,horror,2.5
601,34.0,nonfiction,1.75
602,34.0,crime,1.5
603,34.0,religion,2.5
604,34.0,science,1.5555555555555556
605,34.0,biography,2.0
606,34.0,art,2.5
607,34.0,travel,2.5
608,34.0,psychology,3.0
609,34.0,music,2.5
610,34.0,philosophy,2.5
611,34.0,suspense,2.5
612,34.0,comics,2.5
613,34.0,spirituality,2.5
614,34.0,christian,2.5
615,34.0,poetry,2.5
616,34.0,manga,2.5
617,34.0,business,2.5
618,34.0,cookbooks,2.5
619,34.0,sports,2.5
620,36.0,contemporary,1.3333333333333333
621,36.0,fiction,2.0
622,36.0,mystery,5.0
623,36.0,romance,1.5
624,36.0,history,2.5
625,36.0,ebooks,2.5
626,36.0,fantasy,2.5
627,36.0,memoir,2.5
628,36.0,thriller,1.0
629,36.0,paranormal,2.5
630,36.0,classics,2.0
631,36.0,horror,2.5
632,36.0,nonfiction,2.5
633,36.0,crime,2.5
634,36.0,religion,2.5
635,36.0,science,2.5
636,36.0,biography,2.5
637,36.0,art,2.5
638,36.0,travel,2.5
639,36.0,psychology,2.5
640,36.0,music,2.5
641,36.0,philosophy,2.5
642,36.0,suspense,2.5
643,36.0,comics,2.5
644,36.0,spirituality,2.5
645,36.0,christian,2.5
646,36.0,poetry,2.5
647,36.0,manga,2.5
648,36.0,business,2.5
649,36.0,cookbooks,2.5
650,36.0,sports,2.5
651,38.0,contemporary,1.5
652,38.0,fiction,0.38
653,38.0,mystery,1.25
654,38.0,romance,1.75
655,38.0,history,1.0
656,38.0,ebooks,0.6388888888888891
657,38.0,fantasy,0.4722222222222223
658,38.0,memoir,2.5
659,38.0,thriller,2.5
660,38.0,paranormal,2.0
661,38.0,classics,0.36
662,38.0,horror,2.5
663,38.0,nonfiction,4.0
664,38.0,crime,2.5
665,38.0,religion,1.5
666,38.0,science,1.75
667,38.0,biography,2.0
668,38.0,art,3.0
669,38.0,travel,2.5
670,38.0,psychology,2.5
671,38.0,music,2.5
672,38.0,philosophy,1.3333333333333333
673,38.0,suspense,2.5
674,38.0,comics,2.5
675,38.0,spirituality,4.0
676,38.0,christian,2.5
677,38.0,poetry,3.0
678,38.0,manga,2.5
679,38.0,business,2.5
680,38.0,cookbooks,2.5
681,38.0,sports,2.5
682,40.0,contemporary,1.0
683,40.0,fiction,0.75
684,40.0,mystery,2.25
685,40.0,romance,1.25
686,40.0,history,0.8
687,40.0,ebooks,1.75
688,40.0,fantasy,3.0
689,40.0,memoir,1.75
690,40.0,thriller,5.0
691,40.0,paranormal,2.0
692,40.0,classics,0.8125
693,40.0,horror,2.5
694,40.0,nonfiction,2.5
695,40.0,crime,3.0
696,40.0,religion,5.0
697,40.0,science,4.0
698,40.0,biography,2.0
699,40.0,art,2.5
700,40.0,travel,2.5
701,40.0,psychology,2.5
702,40.0,music,2.5
703,40.0,philosophy,2.5
704,40.0,suspense,2.5
705,40.0,comics,2.5
706,40.0,spirituality,2.5
707,40.0,christian,2.5
708,40.0,poetry,2.5
709,40.0,manga,2.5
710,40.0,business,3.0
711,40.0,cookbooks,2.5
712,40.0,sports,2.5
713,42.0,contemporary,5.0
714,42.0,fiction,5.0
715,42.0,mystery,2.5
716,42.0,romance,2.5
717,42.0,history,2.5
718,42.0,ebooks,2.5
719,42.0,fantasy,2.5
720,42.0,memoir,2.5
721,42.0,thriller,2.5
722,42.0,paranormal,2.5
723,42.0,classics,3.0
724,42.0,horror,2.5
725,42.0,nonfiction,2.5
726,42.0,crime,2.5
727,42.0,religion,2.5
728,42.0,science,2.5
729,42.0,biography,2.5
730,42.0,art,2.5
731,42.0,travel,2.5
732,42.0,psychology,2.5
733,42.0,music,2.5
734,42.0,philosophy,2.5
735,42.0,suspense,2.5
736,42.0,comics,2.5
737,42.0,spirituality,2.5
738,42.0,christian,2.5
739,42.0,poetry,2.5
740,42.0,manga,2.5
741,42.0,business,2.5
742,42.0,cookbooks,2.5
743,42.0,sports,2.5
744,43.0,contemporary,2.5
745,43.0,fiction,4.0
746,43.0,mystery,2.5
747,43.0,romance,2.5
748,43.0,history,2.5
749,43.0,ebooks,2.5
750,43.0,fantasy,2.5
751,43.0,memoir,2.5
752,43.0,thriller,2.5
753,43.0,paranormal,2.5
754,43.0,classics,2.5
755,43.0,horror,2.5
756,43.0,nonfiction,2.5
757,43.0,crime,2.5
758,43.0,religion,2.5
759,43.0,science,2.5
760,43.0,biography,4.0
761,43.0,art,2.5
762,43.0,travel,2.5
763,43.0,psychology,2.5
764,43.0,music,2.5
765,43.0,philosophy,2.5
766,43.0,suspense,2.5
767,43.0,comics,2.5
768,43.0,spirituality,2.5
769,43.0,christian,2.5
770,43.0,poetry,2.5
771,43.0,manga,2.5
772,43.0,business,2.5
773,43.0,cookbooks,2.5
774,43.0,sports,2.5
775,45.0,contemporary,3.0
776,45.0,fiction,1.75
777,45.0,mystery,2.5
778,45.0,romance,2.5
779,45.0,history,2.5
780,45.0,ebooks,2.5
781,45.0,fantasy,4.0
782,45.0,memoir,2.5
783,45.0,thriller,2.5
784,45.0,paranormal,2.5
785,45.0,classics,0.8400000000000001
786,45.0,horror,2.5
787,45.0,nonfiction,2.5
788,45.0,crime,5.0
789,45.0,religion,4.0
790,45.0,science,2.5
791,45.0,biography,2.5
792,45.0,art,2.5
793,45.0,travel,2.5
794,45.0,psychology,2.5
795,45.0,music,2.5
796,45.0,philosophy,2.5
797,45.0,suspense,2.5
798,45.0,comics,2.5
799,45.0,spirituality,2.5
800,45.0,christian,2.5
801,45.0,poetry,5.0
802,45.0,manga,2.5
803,45.0,business,2.5
804,45.0,cookbooks,2.5
805,45.0,sports,2.5
806,46.0,contemporary,2.5
807,46.0,fiction,0.625
808,46.0,mystery,0.625
809,46.0,romance,2.5
810,46.0,history,2.5
811,46.0,ebooks,0.8333333333333334
812,46.0,fantasy,2.5
813,46.0,memoir,2.5
814,46.0,thriller,0.8333333333333334
815,46.0,paranormal,2.5
816,46.0,classics,1.5555555555555556
817,46.0,horror,2.5
818,46.0,nonfiction,2.5
819,46.0,crime,1.25
820,46.0,religion,5.0
821,46.0,science,2.5
822,46.0,biography,2.5
823,46.0,art,2.5
824,46.0,travel,2.5
825,46.0,psychology,2.5
826,46.0,music,2.5
827,46.0,philosophy,2.5
828,46.0,suspense,5.0
829,46.0,comics,2.5
830,46.0,spirituality,2.5
831,46.0,christian,2.5
832,46.0,poetry,2.5
833,46.0,manga,2.5
834,46.0,business,2.5
835,46.0,cookbooks,2.5
836,46.0,sports,2.5
837,49.0,contemporary,3.0
838,49.0,fiction,5.0
839,49.0,mystery,2.5
840,49.0,romance,2.5
841,49.0,history,2.5
842,49.0,ebooks,2.5
843,49.0,fantasy,2.5
844,49.0,memoir,2.5
845,49.0,thriller,2.5
846,49.0,paranormal,2.5
847,49.0,classics,2.5
848,49.0,horror,2.5
849,49.0,nonfiction,2.5
850,49.0,crime,2.5
851,49.0,religion,2.5
852,49.0,science,2.5
853,49.0,biography,2.5
854,49.0,art,2.5
855,49.0,travel,2.5
856,49.0,psychology,2.5
857,49.0,music,2.5
858,49.0,philosophy,2.5
859,49.0,suspense,2.5
860,49.0,comics,2.5
861,49.0,spirituality,2.5
862,49.0,christian,2.5
863,49.0,poetry,2.5
864,49.0,manga,2.5
865,49.0,business,2.5
866,49.0,cookbooks,2.5
867,49.0,sports,2.5
868,50.0,contemporary,2.5
869,50.0,fiction,2.5
870,50.0,mystery,2.5
871,50.0,romance,2.5
872,50.0,history,2.0
873,50.0,ebooks,2.5
874,50.0,fantasy,2.5
875,50.0,memoir,2.5
876,50.0,thriller,2.5
877,50.0,paranormal,2.5
878,50.0,classics,2.5
879,50.0,horror,2.5
880,50.0,nonfiction,2.5
881,50.0,crime,2.5
882,50.0,religion,2.5
883,50.0,science,2.5
884,50.0,biography,2.5
885,50.0,art,2.5
886,50.0,travel,2.5
887,50.0,psychology,2.5
888,50.0,music,2.5
889,50.0,philosophy,2.5
890,50.0,suspense,4.0
891,50.0,comics,2.5
892,50.0,spirituality,2.5
893,50.0,christian,2.5
894,50.0,poetry,2.5
895,50.0,manga,2.5
896,50.0,business,2.5
897,50.0,cookbooks,2.5
898,50.0,sports,2.5
899,53.0,contemporary,1.0
900,53.0,fiction,0.296875
901,53.0,mystery,2.5
902,53.0,romance,2.5
903,53.0,history,1.0
904,53.0,ebooks,0.6799999999999999
905,53.0,fantasy,0.7777777777777778
906,53.0,memoir,2.5
907,53.0,thriller,2.5
908,53.0,paranormal,2.5
909,53.0,classics,0.6666666666666666
910,53.0,horror,2.5
911,53.0,nonfiction,2.5
912,53.0,crime,2.5
913,53.0,religion,2.5
914,53.0,science,2.5
915,53.0,biography,2.5
916,53.0,art,3.0
917,53.0,travel,2.5
918,53.0,psychology,2.5
919,53.0,music,2.5
920,53.0,philosophy,5.0
921,53.0,suspense,2.0
922,53.0,comics,2.5
923,53.0,spirituality,2.5
924,53.0,christian,2.5
925,53.0,poetry,2.0
926,53.0,manga,2.5
927,53.0,business,2.5
928,53.0,cookbooks,2.5
929,53.0,sports,2.5
930,54.0,contemporary,1.75
931,54.0,fiction,1.5555555555555556
932,54.0,mystery,4.0
933,54.0,romance,1.75
934,54.0,history,1.3333333333333333
935,54.0,ebooks,2.5
936,54.0,fantasy,4.0
937,54.0,memoir,2.5
938,54.0,thriller,2.5
939,54.0,paranormal,2.5
940,54.0,classics,2.25
941,54.0,horror,5.0
942,54.0,nonfiction,5.0
943,54.0,crime,2.5
944,54.0,religion,2.0
945,54.0,science,2.5
946,54.0,biography,2.0
947,54.0,art,2.5
948,54.0,travel,2.5
949,54.0,psychology,2.5
950,54.0,music,2.5
951,54.0,philosophy,2.5
952,54.0,suspense,4.0
953,54.0,comics,2.5
954,54.0,spirituality,2.5
955,54.0,christian,2.5
956,54.0,poetry,2.5
957,54.0,manga,2.5
958,54.0,business,2.5
959,54.0,cookbooks,2.5
960,54.0,sports,2.5
961,55.0,contemporary,1.0
962,55.0,fiction,0.7777777777777778
963,55.0,mystery,2.5
964,55.0,romance,2.5
965,55.0,history,5.0
966,55.0,ebooks,5.0
967,55.0,fantasy,2.25
968,55.0,memoir,2.5
969,55.0,thriller,2.5
970,55.0,paranormal,2.5
971,55.0,classics,1.5555555555555556
972,55.0,horror,2.5
973,55.0,nonfiction,2.5
974,55.0,crime,5.0
975,55.0,religion,2.5
976,55.0,science,2.5
977,55.0,biography,2.5
978,55.0,art,2.5
979,55.0,travel,2.5
980,55.0,psychology,2.5
981,55.0,music,2.5
982,55.0,philosophy,2.5
983,55.0,suspense,3.0
984,55.0,comics,2.5
985,55.0,spirituality,2.5
